Note,Commentaire
0,"Cette suite de 28 jours a déjà plus de gueule. Respectant l'univers du précédent, son filmage nerveux et son montage stroboscopique, il en sort le meilleur, fleurtant avec la veine politique d'un Romero dans sa description d'une société martiale, à la fois glacée, acceptée par tous, et non moins inquiétante. L'espace de la première moitié du film, le réalisateur espagnol parvient même à remonter un univers entier à partir des cendres du premier opus, auquel on adhère avec une belle dynamique. Ici, on n'est pas loin de Land of the dead, mais à la fois différent. Puis la seconde partie déroule son habituel déferlement de zombies, non sans talent, avec quelques jolies scènes et jolis personnages, mais en enfilant la plupart des poncifs. Totu cela pour finir avec la reprise de l'esprit nocturne claustrophobe de The Descent... Dommage, le début augurait une meilleure fin."
0,"Commençons par l'élément le plus fondamental au cinéma le travail de la caméra. 28 semaines plus tard est l'un de ces films prétentieux à la caméra épileptique tenue à la main qui semble si populaire auprès des cinéastes qui n'ont rien à dire ou à montrer dans leurs films. Il y a très peu de scènes où la caméra n'est pas à la fois tenue à la main et en mouvement frénétique constant. Cela n'apporte rien au film ne crée aucune tension et n'apporte rien de nouveau à l'art du cinéma. Il y a de longues scènes qui aggravent le problème de la caméra en étant également filmées en vision nocturne simulée. La panique et le chaos arrivent alors que l'infection commence à se répandre et que les militaires commencent à massacrer les citoyens sans discernement. A partir de là il se transforme en un simple film de chasse aux zombies avec des pertes de chemises rouges à gauche et à droite. On nous présente puis on perd quelques personnages ce qui ne nous donne aucune richesse de caractère au récit. Carlyle apparaît occasionnellement sous la forme d'un fantôme aux cheveux longs. Il n'y a aucune raison logique à ses apparitions mais à ce stade le film n'est plus à la portée de la logique. En fin de compte, nous avons droit à une fin prévisible. Entre l'intrigue illogique et les personnages tous aussi illogique le réalisateur gaspille de grandes quantités de pellicule en plans larges de la campagne abandonnée et en gros plans sur les visages des personnages qui réagissent ou ne réagissent malheureusement pas à l'horreur qui les entoure..."
0,"Ayant été très impressionné par le premier opus de Danny Boyle j'ai trouvé qu'une suite été quelque peu inutile. Surtout au vu du scénario, en gros les Américains veulent reconstruire et re-civilisé l'Angleterre. Après ce qui c'est passé, c'est comme chercher le bâton pour se faire battre. J'ai trouvé ça totalement débile. Malgré ce scénario pas à mon goût, le film obtient de très bonnes idées, comme pour l'immunité et tout le toutim. Même si le film est long à la détente, on est charmé par le Londres transformé, totalement désertique. Après un long démarrage (je tiens quand même à préciser que l'intro est tout de même très marquante avec une musique qui soulève le coeur) Londres re-subit le cauchemar vécu. La réalisation est nerveuse voir même trop car souvent on ne capte pas trop ce qui se présente dû au montage assez bâclé qui laisse place un peu à la simplicité. Pour le reste c'est gore et assez percutant pour les scènes chocs mais dans l'ensemble on en ressort indifférent. Même si le code rouge c'est dégueulasse on se dit: ils l'ont bien cherché... Et ça c'est dommage."
0,"On le craignait et c'est arrivé : Paul Anderson a fait des petits. Il a pu enseigner au réalisateur de 28 semaines plus tard ses secrets pour des scènes d'action réussies : accrocher la caméra sur la queue d'un chien qui tentera de l'attrapper sans jamais y arriver, effet saisissant. Du coup, voulant nous impliquer dans l'action comme un film du Futuroscope, celui-ci nous endort avec des scènes incompréhensibles tant on ne comprend pas une seule seconde ce qui se passe. A ce rythme-là, la bande son seule aurait suffit. On pense aux maquilleuses qui ont fait les visages des zombies, et qui malheureusement ne verront jamais leur travail à l'écran tant l'épileptique derrière la caméra à du mal à ne pas filmer alternativement plafond et sol.J'espère aussi que vous aimerez la première musique du film, puisque c'est la seule, et sera rejouée tout le long.Outre les scènes ridicules (Sam s'accroche à un hélico en vol, le déséquilibrant, alors que Belmondo faisait çà très bien sans gêner l'appareil), quelques effets spéciaux déçoivent ( le Napalm en vue aérienne n'éclaire pas les immeubles dans la nuit, c'est magique le feu sans lumière).Vous comprenez alors aisément pourquoi ce film m'a déçu, après un 28 jours plus tard magnifique."
0,"Attention : Cette suite n'est pas dans le même style que le premier opus !Si vous avez trouvés que 28 jours plus tard manquait un peu d'action, vous serez comblés avec 28 semaines plus tard.Même si il manque un peu d'originalité, ca reste bien divertissant pour les amateurs du genre.Ok c'est pas une référence comme 28 jours plus tard mais ca se laisse regarder."
0,"Une suite assez commerciale où l'appât provoquant ''l'horreur'' du spectateur est toujours fait de grosse corde. Son scénario s'inscrit assez bien dans celui du premier film même si l'analogie sur le nombre 28 est assez risible. La réponse scénaristique à la re-propagation attendue de la maladie est assez ratée, ou tout du moins sujette à une interprétation qui ne sert pas son intérêt. La suite de l'histoire est en revanche assez digne d'intérêt devant la perte de contrôle des rassurantes installations militaires devant une force bien supérieure à l'homme. Cet intérêt est assez vite tué par le fait que c'est un film d'horreur et qu'il est donc nécessaire de montrer des troupeaux de zombies pour que le film se justifie. Et tout défaut aurait pu être effacé s'il n'y avait pas eu un projet de suite : dans l'autre cas, la fin n'aurait pas été un appel du pied à cette suite et aurait au contraire témoigné d'une réalité terrifiante...sans effet gore non nécessaire."
0,"Il y a six mois, un terrible virus a transformé presque toute la population en monstres sanguinaires. Les forces américaines d'occupation ayant déclaré que l'infection a été définitivement vaincue, la reconstruction du pays peut maintenant commencer. Don a survécu à ces atroces événements, mais il n'a pas réussi à sauver sa femme et la culpabilité le ronge. Lorsqu'il retrouve ses enfants, Andy et Tammy, qu'il n'avait pas revus depuis la catastrophe et qui reviennent à Londres avec la première vague de réfugiés, il leur apprend la mort de leur mère. Partagés entre la joie des retrouvailles et le chagrin, ils tentent de se reconstruire et de reprendre une vie normale dans la ville dirigée par l'armée américaine. Pourtant, quelque part, un effroyable secret les attend. Tout n'est pas terminé... ''28 semaines plus tard'' est la sequel du film réalisé par Danny Boyle, ''28 jours plus tard''. Certains diront que ce deuxième opus de la saga '' 28...plus tard '' est en tout point supérieur au premier, en examinant minutieusement les points forts de ce long-métrage, la préférence est tout à fait compréhensible. Juan Carlos Fresnadillo mêle savamment drame, film catastrophe, thriller militaire paranoïaque et film de zombie. Hélas, il faut se rendre à l'évidence, ce fourre-tout périlleux des genres cinématographique ne suffit pas à rendre cette odyssée horrifique meilleur que l'œuvre signé Danny Boyle. Le film souffre d'une indigence scénaristique. Juan Carlos Fresnadillo se contente d'aller plus loin dans le traitement de l'image quand aux scènes gores, le cinéaste espagnol s'essaie à la débauche de violence stylisée façon micheal Mann, on assiste tout simplement à un amoncellement de séquences hardcore, mises en images avec laideur. L'esthétisme gore du réalisateur n'est qu'une pâlotte imitation de l'insanité visuelle à la George A. Romero. Les premières minutes du film, annonçaient pourtant une œuvre absolue de noirceur, mais la facilité et la banalité sont de rigueur."
0,"Ultra-gore ! Si ça ne tiendrait qu'à moi, il serait interdit aux moins de 16 ans celui-là. Vraiment sidérant. Sacré soirée pour une tranche de fou rire garantie ! Mais qu'il est jouissif ! Fendant, flippant, ahurissant ! Cela en fait le divertissement du week-end, rien de plus bien sûr. Quand même, il fallait oser en sortir un de ce gabarit là ! Un conseil ; préparez le napalm en sortant de la salle ..."
0,"Suite de 28 jours plus tard, ce film nous emmène dans l’après pandémie. En pleine reconstruction par l’armée américaine, le cœur de Londres est de nouveau touché par le virus. L’idée nouvelle ne suffira pas à compenser toutes les autres perdues. Le suspense est au rendez vous, mais cette suite n’atteint pas le niveau du premier. Un film simpa, sans plus."
0,"On y trouve toujours des malade/méchant/mort-vivant/zombie qui transforment d’une simple morsure les vivants/gentils en congénères infectés. Cette fois-ci l’armée américaine et ses élans de protectionnisme forcé ont droit de vie et de mort sur les anglais qu’ils forcent à se reconstruire suivant leurs règles. Le scénario est simpliste, groupe qui tente de survivre, mais la mise en scène d’un rythme soutenu et l’utilisation des couleurs verdâtres et de l’infrarouge associées à la bande-son emportent le spectateur dans un tourbillon d’horreur sans tomber dans le gore."
0,"La mise en scène de Fresnadillo, fonctionnant à l’épate, terrasse complètement celle de Boyle, qui était cheap au possible. Un certain brio, une ambiance claustro stylisée font de « 28 Semaines Plus Tard » un film haletant bien que modérément gâché par une fin conventionnelle de producteurs ( une suite à Paris… )."
0,"Juan Carlos Fresnadillo n’est pas Danny Boyle, et cela se fait grandement ressentir. Là où le premier opus jouait à merveille la carte de la science-fiction, 28 semaines plus tard opte plutôt le thriller horrifique, plus simple certes mais efficace. Oubliée la finesse du britannique ; on assiste ici à un spectacle autrement plus sauvage et apocalyptique, tout aussi pessimiste, qui cherche tellement à ne laisser aucun répit au spectateur qu’il tombe dans des clichés narratifs assez navrants. Des facilités et des incohérences scénaristiques qui entachent un pourtant bien bon film, capable de plusieurs scènes chocs et bien menées."
0,"Balaises ces zombies qui battent ''finger in the nose'' le record du monde du 100 m. Un scénario trop linéaire, avec quelques bons passages tout de même, par exemple celui du métro. A noter par ailleurs que les prises de vue de Londres sont spectaculaires, on s'y croit vraiment. Pour conclure, 28 semaines plus tard on a complètement oublié ce film de zombies."
0,Un film totalement inintéressant... Juste les décors et maquillages réussit. Sinon... Rien à voir!
0,"Affiche que je connaissais bien depuis quelques temps maintenant, je l’ais de suite enregistré dès sa diffusion. Je peux dire qu’il s’agit en fait d’un horreur à petit budget mais qui a ses idées. J’ai eu avec plaisir de revoir Robert, Jeremy Idris et Rose. Tous vu dans des films ou téléfilms de tous genres, Robert en Hitler grandiose que j’ai adoré. Au niveau visuel, bah petit budget mais 
spoiler: 
la scène de l’enflamment de Londres est assez grandiose, elle montre à quelle point la situation est critique.
 Niveau casting en revenant quelques secondes dessus, Imongen est sans aucun doute l’atout, le jeune atout charme du film. Naturellement belle, celle jeune fille est très talentueuse et je pense qu’elle va avoir une très belle carrière devant elle. Un téléfilm d’horreur au scénario ma plaisant mais qui est à petit budget, mais j’aime ce genre de film de toute façon. Mais la principale difficulté de ce genre de genre, c'est justement le financement. Pas assez attractif et donc lucratif donc pas beaucoup de moyens."
0,"Ayant aimé ''28 jours plus tard'' , je voulais absolument voir la suite de cet exellent film.Tout d'abord , j'ai beaucoup aimé le début qui est pour moi la meilleur partie du film mais a par sa j'ai un peux été déçu.On ne retrouve plus l'ambiance du premier film qui était pour moi le point fort. De plus , le scénario est moins bon a mon gout. En bref , ''28 semaines plus tard'' est un très bon film mais assez décevant par rapport au premier et en voyant la fin, pourrait-on s'attendre a un ''28 mois plus tard'' ?"
0,"Les 30 premières minutes m'ont étonnement plu, le personnage du père, la ville en reconstruction...Et ensuite c'est n'importe quoi, plus aucun suspense, l'ambiance angoissante laisse place à un Resident-Evil pourriJe ne me laisserai pas avoir par ''24 mois plus tard''"
0,"Je n'ai absolument pas été convaincu par ce film. L'histoire est pour moi bancal, et certains personnages sont terriblement bêtes : la scène de la contamination du barbu par une goutte de sang me convainc dans mon idée de penser qu'il ne s'agit pas là d'un chef d'œuvre cinématographique."
0,"Absolument apocalyptique !Sans doute l'un des meilleurs film d'horreurs de l'année, quand on voit un contaminé la caméra devient complétement folle.Pour une fois nous avons le droit à un film d'horreur qui peut nous faire couler des larmes, c'est un film très triste et on s'attache au personnages. Robert Carlyle s'impresionne dans le film c'est la premiére fois que je le vois à son sommet de son métier d'acteur !Même si le réalisateur à changé par rapport au premier opus de '28 jours' Juan Carlos Fresnadillo est à la hauteur pour la réalisation, donc merci pour cette suite qui est un pur régal et merci également pour la B.O éxellente."
0,"J'ai trouvé ce nouvel opus moins ''prenant'' que le premier. Disons que 28 jours était plus psychologique que 28 semaines, plus gore... Par contre, j'ai adoré la première scène, justement plus en rapport avec le premier épisode..."
0,"Bien à voir, n'étant pas trés fan. je dirais que l'on pourrais attendre le film en DVD. Moi ce qui m'a le plus etonné'' dans les films c'est les scènes dans un Londre vide lol. L'histoire par elle même n'est pas compliqué. Elle reprends pas d'éléments du premier ( perçonnage ou références ) L'on démarre sur de nouveaux personnage. Pas mal de sang, là scène de l'elicoptère est pas mal ( avec celui qui joue dans Matrix 2 et 3 LINK ) Et quelques similitudes avec le second film de Resident Evil dans le principe surveillé par les militaires. Voilà voilà"
0,"un navet horrible, on a l'impréssion de voir un film déjà-vu."
0,"Cela faisait longtemps que je n'avais autant discuté avec mon amie durant un film, seul quelques moments nous ont détachés de notre discussion, heureusement il n'y avait pas beaucoup de monde dans la salle."
0,"Suite de 28 jours plus tard qui voyait des chimpanzés porteurs d'un terrible virus, décimer les rues de Londres… Maintenant on est un peu plus tard. Un couple est réfugié à la campagne avec d'autres personnes. Ils sont barricadés dans une maison, ne s'éclairent qu'à la bougie et se parlent tout bas… Et puis c'est l'attaque : une horde de zombies assoiffés de sang pénètre dans la maison.Ensuite on est encore plus tard, 28 semaines exactement après le début de l'épidémie. L'armée américaine contrôle Londres. Les rescapés sont autorisés à y revenir et sont logés dans la zone de sécurité.Les premières scènes sont saisissantes. Le silence, l'obscurité, la lumière aveuglante, la violence de l'attaque, la fuite.Le film nous offre d'autres scènes fortes dans lesquelles on se rend compte que les rescapés ont peut-être davantage à craindre des soldats américains que des contaminés. Et puis des moments plus touchants voire franchement émouvants… Et certaines images magnifiques : la ville de Londres déserte par exemple…Les différences de manière de filmer sont assez efficaces même si on a quelquefois l'impression que la caméra est en roue libre : ce n'est plus de la caméra portée, mais de la caméra lancée ! Il y a de vraies bonnes idées qui ne sont pas toujours traitées comme il conviendrait. Plus de simplicité aurait été bénéfique.C'est peut-être là son défaut majeur : il manque parfois de simplicité. Peut-être y a-t-on mis trop d'argent. Cette surenchère nuit souvent au film qui y perd en limpidité et en efficacité. De même dans la dernière demie-heure, ce n'est plus qu'un efficace film d'action. On est loin du message politique de Romero…MadMovies le compare un peu aux Fils de l'homme d'Alfonso Cuaron. Je trouve, quant à moi que le film de Cuaron est mille fois mieux réussi à tous points de vue.Reste un film d'anticipation efficace ou le moyen côtoie le meilleur, un film visuellement réussi mais qui aurait mérité davantage de rigueur dans sa narra"
0,Ouais ouais j'ai pas super accroché par la saga il y a un coté ennuyant.Il est pas trop gore.Un bon choix de casting.J'arrive pas trop a le critiquer en fait celui la.A reserver aux amateurs du genre.
0,cette suite ma decu par rapport a 28 jours plus tard.Dans 28 semaine plus tard le senario est moin bon et on a l'impression que les acteur sont completement imprudent ce qui rend la chose moin realiste voila jespere en tout cas de voir une autre suite de ce film
0,"Un grand gachi , aprés une super intro qui nous met l'eau à la bouche , le reste du film dégringole dans l'incohérence la plus flagrante , des scénes prévisibles , des suites d'action sans queu ni tête , des scénes de cadrage trop subjéctive , une grande déception , il ne détronne pas le ''28 jours plus tard'' et surtout , j'éspere qu'il ne feront pas de suite"
0,Film moyen et manquant d'originalité dans un scénario qui compte dans du déja vu. Je n'ai definitivement pas aimé meme s'il y a du suspense et de l'intrigue un peu.
0,"Un film à la limite du navet, mais je ne le classerai pas dans cette catégorie. Il réussi à rester attrayant, on a envie de savoir comment tout va finir (même si parfois j'avais les paupières très lourdes). Il a au moins le triste mérite de remplir son quota d'hémoglobine pour un film de zombis... A celà, ajoutons que c'est juste affligeant de constater que la contamination de milliers de personnes dans ce '28 Semaines plus tard' se résume au fond à la stupidité de deux gamins voulant récupérer quelques affaires dans un endroit qu'ils savent pourtant formellement interdit d'accès et surveillé par une armée entière. Mais qu'elle idée franchement... Concernant les points positifs, mention particulière à Jeremy Renner et Rose Byrne, seuls acteurs que j'ai trouvé convaincant ici. Au final, film d'horreur-zombie passable. On a vu mieux, mais je pense que si on cherche bien, on trouvera pire que ça."
0,"Comme à peu près toute suite qui se respecte, le niveau a un peu baissé. A grands renforts d’effets spéciaux (parfois irréels), cette nouvelle course est bien plus éprouvante que la précédente. Pourtant, la 1ère partie du film, qui est dans le prolongement parfait du 1er épisode, est littéralement balayée par une 2ème partie aux allures d’une tuerie gratuite. La logique de l’armée, dans ce film, pose un vrai problème d’ordre moral : pourquoi tirer sur des personnes saines ? Peut-être pour dénoncer la politique interventionniste américaine ; en tout cas si c’est le cas c’est plutôt maladroit. On remarque aussi que les gamins ont un courage incroyable pour leur âge. Les deux seuls vrais acteurs dans le film sont Rose Byrne et Robert Carlyle. On passe quand même un bon moment devant ce film efficace au niveau suspens et horreur."
0,"Très moyen...Ami lecteur, comme moi, je suppose, tu as vu la bande annonce de ce film (ou plutôt la minute et demi tiré d'un passage du film) et peut etre que comme moi ça t'a investi de ce que tu croyais etre devenu un besoin vital : aller voir ce film par n'importe quel moyen, quel qu'en soit le prix à payer. bah vi, la bande annonce elle en jète, on en ressort tout retourné.Et la musique... que dire de la musique, elle nous hérisse les poils du dos, accèlère notre coeur que nous sentons tambouriner contre nos tympans (poum... poum... POUM !!!).Amis lecteur, si tu es dans ce cas la, ne regarde pas ce film...Pourquoi ? Et bien parce qu'il ne présenyte que pe ud'interêt. En fait la bande annonce est de loin le meilleur élément de ce film... Le scénario est juste pretexte à la tuerie, et même si ça fait plaisir de voir des militaires totalement dépassés par la situation (bien fait na) ça finit par lasser :s La musique de la B.A, superbe, est présente tout au long du film, et finit même, elle aussi, par lasser.Sans compter que ça finit totalement en queue de poisson, et que finalement, déçu, cela me pousse à lui attribuer une seule pauvre étoile. Et m'en retourner auprès de bon film du genre (recemment : land of the dead, ou 28 jours plus tard)."
0,"Le premier etait grincant presque innovant pour de ce genre... le deuxieme opere une belle tentative; la nature des hommes, la facon de gerer la reconstruction et la facon de ''remedier'' à la contamination dans cette zone, les scenes gores etc... et pourtant il manque quelquechose, on a du mal a rentrer dedans, notamment les premieres 45min ou il se passe rien, puis après ca court, ca court et puis voila... bref pas convaincue."
0,"Grosse déception pour cette suite inégalable au très bon ''28 jours...''. J'ai trouvé ce film extrêment plat et fade au contraire de beaucoup de gens, aussi si je pense qu'on est ici plus proche du navet que du chef d'oeuvre je comprend ceux qui peuvent en dire le contraire. Pour moi un bon film de zombies doit avoir une ambiance stressante d'apocalypse et doit mêler gore et critique sociale. Ici il n'y a que la scène d'ouverture que j'ai trouvé digne du genre, et qui comme par hasard a été réalisée par un certain Danny Boyle... ''28 semaines...'' n'est cependant pas entièrement raté, la caméra mouvementée de Juan Carlos Fresnadillo qui se prend pour une sorte de Paul Greengrass du film d'horreur fait parfois son effet et quelques idées bien trouvées sortent du lot avec en prime un Robert Carlyle plutôt bon en papa-mort vivant. Un film de zombies inneficace qui je l'espère restera dans l'ombre de films bien supérieurs tels que ''L'armée des morts'', ''Le jour des morts vivants'' ou encore ''28 jours...''."
0,"pffffffff... je n'avais déjà pas apprécié le premier volet... mais, entendant les critiques, comme quoi le 2e opus était meilleurs, j'ai finalement été le voir... Et bien... mieux vaux être accompagné... pour que l'on vous réveil à la fin de la séance... 1 énième film de zombie qui ne renouvel pas le genre..."
0,rose byrne tient le film a elle seule dommage c'est une tres bon'e actrice mais il autait fallu un casting meilleur a cote(les deux enfants sont tres mauvais!!) jeremy renner pas tres convainquant non plus mais on etait a ses debut heureusement qu'il a pris du grade depuis ces dernieres annees.comme pour 28 jours plus tard le scenario s'epuise sur la 3 eme partie et enleve de la credibilité au film.l'idee de base est pourtant tres realiste. on aurait pu faire un final bcp mieux . il y avait vraiment matiere a faire un truk top
0,"Une introduction détonante laissant place malheureusement à une succession de scènes peu captivantes, parfois ridicules, manquant de cohérence et réalisme. En effet, l'intrigue du film est vraiment discutable, le déroulement laisse dubitatif tant les évenements semblent surréalistes. La réalisation est bien trop nerveuse et hachée pour apprécier le peu de scènes interessantes, l'histoire est mal exploitée, et quelle idée de vouloir relier les élements de cette famille tout le long du film, ce dernier en prend un sacré coup. 28 Semaines Plus Tard est une abondance de clichés, une suite à oublier, un vrai pétard mouillé."
0,Il y tellement mieux à faire... passer votre chemin
0,"une étoile pour le début du film, la scène d'ouverture est vraiment très bien menée! On se dit qu'enfin, on va avoir à sa dose de zombies et d'hémoglobine pendant 1h30!Seul problème : La suite n'est que mélodrame, violons pleurnichant pour faire chialer le public, trop d'appitoiement sur les personnages, trop de discours entre militaires ininterressants.Enfin ce n'est pas un film de zombies! A peine ils débarquent ils se font tous buter!Ce qui était genial dans 28 jours plus tard a été supprimé ici pour de la sensiblerie niaise.Bref environs 1h15 d'ennui pour 15 bonnes minutes. Ca aurait du être un court metrage."
0,"De la grosse merde, rien de plus à dire. Un scénario plat, un son à chier. Les scènes d'action filmées caméra à l'épaule: on voit rien et c'est insupportable Je comprends pas la majorité des avis. Dommage qu on puisse pas mettre zéro"
0,"Les suites ne sont jamais aussi transcendantales que leur prédécesseur et ce ''28 semaines plus tard'' le confirme.Ce qui faisait le charme du précedent opus c'était la dimension politique que le film prenait et la mise en scéne en DV.Dans ce cas,la DV est complétement oubliée,la mise en scéne est dynamique mais les plans durant l'action sont trop brouillons pour distinguer clairement ce qui passe la faute à une mode qui passe et qui rend soi-disant plus réaliste et plus brutal l'action,seulement si on voit rien,on ne peut plus parler d'action.Quand au scénario,méme s'il est correct,il en est extrémement simpliste et se limite à catégoriser le film de simple film de zombies ce qui est dommage pour les fans de 28 jours plus tard mais avantageux pour le grand public."
0,"Très déçu! Le premier opus était très réussi mais celui-ci tombe trop dans le gore pour le gore. Il y a peu d'histoire, on ne comprends pas pas tout mais l'essentiel apparement c'était de montrer du sang. Malgré tout il est à voir une fois."
0,"Pas inintéressant dans son genre , mais j'ai préféré l'English touch et l'esthétisme du premier volet . Ici tout est too much."
0,"Je vous résume l'intrigue en quelques points:après le premier film,on pense que la menace est écarté,mais vu qu'on a fait pas mal de fric avec,on va nous présenter un gros niais complètement débile qui va foutre six mois de boulot en l'air et re-balancer malgré lui le virus au milieu de Londres(''Il ne faut pas passer le fleuve,qu'est-ce que je fais?Je saute à pieds joints,car quand il y en a une à faire,faut que je la fasse...).Après,le scénariste part en vacance et sort à l'équipe ''(re)prenez les films de roméro et me faîtes pas chier''.Sitôt dit,sitôt fait:on a le droit à des militaires incompétents(pléonasme,à en croire la plupart des réal d'horreur/gore,si on les renvoyait le 6 juin 1944 ils seraient capables de débarquer aux Hébrides...),des scènes de tripailles/barbaques/remplissages foutues n'importe comment,des pseudo-moments de bravoure complètement foireux,une BO reprise du premier opus(''Ici le scénariste:Reprenez pas les musique du vieux,elles sont à chier et ça se verrait trop''),des personnages sans intérêts qui en sont là que pour infecter les protagonistes eux-même terriblement ennuyeux de par leur banalité,ajouter à cela une scène piquée à un bon films d'infectés(Planète Terreur) qui est absolument mal choisie(car une scène second degré ne passe pas comme ça au premier degré...)et vous obtiendrez un film à gros budget totalement débile(il fallait dire aux Viet-Namiens de se plaquer aux murs il y a quarante ans,il y aurait eût moins de morts...)qui nous ressert le même schéma déjà vu 1000 fois en se prétendant original,et avec une fin des plus commerciales et plus incohérentes que j'ai jamais vu,on était sûr de faire une suite,alors on a balisé la route..."
0,"Autant 28 jours plus tard n'etait pas desagreable a regarder, autant la suite est un ratage complet. On a droit ici a un show a l'americaine avec l'artillerie lourde et les actions de bourrins mais sans aucune cervelle. Le scenario ne tient pas la route du tout, face au pire virus qui puisse exister et bien on laisse des gamins pas tres fut-fut se ballader pdt une bonne demi-heure dans une zone a risque avant de les recuperer. Le pere qui peut aller voir tranquillou sa femme qui est infectee et lui rouler une pelle ... (bonjour la video surveillance et les milliers de soldats qui rodent dans la base), les gamins sont encore plus surveilles que la femme infectee c'est un comble quand meme. Il faut vraiment etre age de moins de dix ans ou avoir debranche son cerveau pour apprecier ce film et encore! J'en dis pas plus sinon j'en finirais jamais. A EVITER"
0,"Du premier opus, je ne me souviens pas de grand chose. J'en ai surtout gardé l'impression d'un film sale et glauque, mal filmé. 28 weeks later me laisse en revanche sur une note positive. Très bien réalisé et assez efficace dans le genre. La première séquence et quelques autres sont des scènes d'anthologie. Le gros problème du film est son scénario : trop prévisible et surtout peu crédible. Tous les personnages prennent les pires décisions possibles et l'intrigue fourmille d'incohérences qui ne servent qu'à faire avancer l'intrigue. On peut pardonner ce genre de choses à un film d'horreur de série B, pas à un film aussi ambitieux. Bilan mitigé donc."
0,"Toujours pareil ! j'en ai un peu assez de ces zombies qui veulent vous bouffer et qui vous court après ,même pas eu peur !!! quel ennui ! juste aimé les prises de vues aériennes de Londres vide, faut le faire !!!"
0,"''Bruyant et grotesque''. Voila qui caractérise bien cette suite ratée. C'est assez prévisible et souvent très mal mis en scène. Pour faire passer son message antimilitariste grossier, le réalisateur met en scène une armée ridiculement paranoïaque et incompétente. On ne compte pas les scènes incohérentes et surréalistes, comme la présence massive de civils dans la zone infectée, le comportement des militaires ou encore les zombies ''guidés par GPS'', qui convergent tous vers les héros (mais seulement dans les moments ''opportuns''). Malgré une fin originale (et effrayante) le film surfe paresseusement sur le succès de l'excellent 28 days later, passez votre chemin sauf si vous êtes vraiment un fan du genre et que vous êtes en manque..."
0,"Largement en deçà des attentes et légèrement surestimé par la presse, 28 Semaines plus Tard déçoit. Après une scène d'introduction absolument splendide, autant sur l'intensité de l'action que sur la maîtrise visuelle, le film se perd dans son scénario et finit comme un banal Survival Movie ou les personnages peinent à être attachant. Reste la fin très ouverte sur un éventuel troisième opus encore plus apocalyptique. Wait and See."
0,"Je suis hyper décu de ce film.On est loin de l'excellant 28 jours + tard de Boyle. Ici ca resemble plus à Resident evil 2, càd du gore pour du gore sans suspens, ni horreur et surtout sans scénario. Le film est vraiment vide de chez vide. Je mets une étoile pour l'excellante B.O.Je vous le déconseil vraiment."
0,"Ce n est pas la meilleur suite que j ai vue ,le film n est pas nul ,loin de la mais c est pas non plus un chef d oeuvre. Le plus embétant sont les scènes camera a l épaule ,mais qu on donc tous les réalisateurs a faire ça c est désesperant à croire que les défauts des sçenes sont énorme et qu il n ont pas le choix .Pour les acteurs il sont bon et je pense que si cela arriverais vraiment dans le monde reel les gens serais aussi con que les acteur dans le film (pour les enfant et le mari )voir le film et se faire sont opinion"
0,"Je mettrais au 2ème volet la même note qu'au premier. Car tout comme le premier j'ai accroché au début, mais j'ai décroché dès que les forces militaires interviennent (je dois avoir un quelconque problème avec les hommes en treillis). Bref, j'ai laché, le film n'a pas su me tenir en haleine, dommage. Malgré quelques bons passages, je doute que ce film laisse un souvenir impérissable dans nos mémoires."
0,"Plus terne que son grand frère , il s'avère être une suite finalement inutile malgré certaines qualités."
0,"bien filmé, bien fait, bien joué, mais ils ont oublié le scénario (aucun) et les dialogues (aucun)."
0,"Les images sont belles, les effets spéciaux montrant la ville déserte aussi.Cependant de nombreuses scène avec caméra libre donnent le mal de tête.Niveau zombies ils ne sont pas crédibles pour un sou dommage.1 étoile pour les effets spéciaux, 1 autre pour le travail du réalisateur."
0,"Suite du film ''28 jours plus tard'', on reste toujours dans l'esprit du premier. Celui-ci est un petit peu plus spectaculaire et on sent une réalisation différente avec une mise en scène plus soignée. Néanmoins le scénario est moins riche et intéressant que son prédécesseur. Un peu plus banal et un peu en dessous mais ça tient la route!"
0,"Heu ... que dire à part .... Pitiééééééééééééééé !Qu'est-ce que c'est que cette nullité affligeante ! On a l'impression que rien n'a été inventé. Toujours les mêmes scènes : les gentils se font désosser un par un ... par les méchants zombies qui doivent avoir un radar car ils arrivent toujours à trouver les gentils, même quand ils sont bien cachés ! Et puis c'est filmé d'une façon qui donne le tourni. Bref, c'est nul !"
0,"De la merde tout comme le 1er mais en moins mou, le son est horrible, je l'ai regardé en qualité HD et je peux vous dire qu'il faut mettre le son bien fort pour entendre les paroles et à un moment la musique arrive avec un son quper fort de quoi vous faire exploser les timpans, c'est vraiment un film que je deconseille !"
0,"Heureusement que Renner était dans cette bouse Explosions oranges super moches,protagonistes dont on s'en tape de leur devenir , abus de gros plans. 28 jours plus tard était supérieure ."
0,Il est pire que Michael Myers ce père ^^ Il leur a mis des balises ou quoi ? Le scénario est plutôt grossier et superficiel
0,"28 semaines plus tard garde quelques séquences assez impressionnantes et a un bon rythme, ce qui fait qu'on ne s'ennuie pas devant. Malheureusement, les personnages sont bien trop creux (encore plus que dans le premier film, alors même que ce n'était pas sa qualité première) et la mise en scène est beaucoup moins lisible. Il en résulte une suite pas désagréable à regarder mais beaucoup moins marquante et réussie. Dommage !"
